prolificId	participantIndex	sessionKey	sessionId	mode	startedAt	completedAt	terminatedReason	lastAutosaveAt	autosaveSeq	serverLastSavedAt	serverLastSaveOk	serverLastSaveError	flow_order	flow_source	flow_enable_math	instrument	score_type	name	value	detail
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Perfectionism		{"factor":"Conscientiousness","nItems":4,"items":[{"num":14,"id":"hexaco_014","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":38,"id":"hexaco_038","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":62,"id":"hexaco_062","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":86,"id":"hexaco_086","reverseKeyed":false,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Perfectionism		{"factor":"Conscientiousness","sum":null,"nItems":4,"items":[{"num":14,"id":"hexaco_014","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":38,"id":"hexaco_038","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":62,"id":"hexaco_062","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":86,"id":"hexaco_086","reverseKeyed":false,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Prudence		{"factor":"Conscientiousness","nItems":4,"items":[{"num":20,"id":"hexaco_020","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":44,"id":"hexaco_044","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":68,"id":"hexaco_068","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":92,"id":"hexaco_092","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Prudence		{"factor":"Conscientiousness","sum":null,"nItems":4,"items":[{"num":20,"id":"hexaco_020","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":44,"id":"hexaco_044","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":68,"id":"hexaco_068","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":92,"id":"hexaco_092","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Aesthetic Appreciation		{"factor":"Openness to Experience","nItems":4,"items":[{"num":1,"id":"hexaco_001","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":25,"id":"hexaco_025","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":49,"id":"hexaco_049","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":73,"id":"hexaco_073","reverseKeyed":false,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Aesthetic Appreciation		{"factor":"Openness to Experience","sum":null,"nItems":4,"items":[{"num":1,"id":"hexaco_001","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":25,"id":"hexaco_025","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":49,"id":"hexaco_049","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":73,"id":"hexaco_073","reverseKeyed":false,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Inquisitiveness		{"factor":"Openness to Experience","nItems":4,"items":[{"num":7,"id":"hexaco_007","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":31,"id":"hexaco_031","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":55,"id":"hexaco_055","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":79,"id":"hexaco_079","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Inquisitiveness		{"factor":"Openness to Experience","sum":null,"nItems":4,"items":[{"num":7,"id":"hexaco_007","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":31,"id":"hexaco_031","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":55,"id":"hexaco_055","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":79,"id":"hexaco_079","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Creativity		{"factor":"Openness to Experience","nItems":4,"items":[{"num":13,"id":"hexaco_013","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":37,"id":"hexaco_037","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":61,"id":"hexaco_061","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":85,"id":"hexaco_085","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Creativity		{"factor":"Openness to Experience","sum":null,"nItems":4,"items":[{"num":13,"id":"hexaco_013","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":37,"id":"hexaco_037","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":61,"id":"hexaco_061","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":85,"id":"hexaco_085","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Unconventionality		{"factor":"Openness to Experience","nItems":4,"items":[{"num":19,"id":"hexaco_019","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":43,"id":"hexaco_043","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":67,"id":"hexaco_067","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":91,"id":"hexaco_091","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Unconventionality		{"factor":"Openness to Experience","sum":null,"nItems":4,"items":[{"num":19,"id":"hexaco_019","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":43,"id":"hexaco_043","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":67,"id":"hexaco_067","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":91,"id":"hexaco_091","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Altruism		{"factor":"(interstitial) Altruism","nItems":4,"items":[{"num":97,"id":"hexaco_097","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":98,"id":"hexaco_098","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":99,"id":"hexaco_099","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":100,"id":"hexaco_100","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Altruism		{"factor":"(interstitial) Altruism","sum":null,"nItems":4,"items":[{"num":97,"id":"hexaco_097","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":98,"id":"hexaco_098","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":99,"id":"hexaco_099","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":100,"id":"hexaco_100","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	Honesty-Humility		{"nItems":16,"facets":{"Sincerity":null,"Fairness":null,"Greed-Avoidance":null,"Modesty":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	Honesty-Humility		{"sum":null,"nItems":16,"facets":{"Sincerity":null,"Fairness":null,"Greed-Avoidance":null,"Modesty":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	Emotionality		{"nItems":16,"facets":{"Fearfulness":null,"Anxiety":null,"Dependence":null,"Sentimentality":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	Emotionality		{"sum":null,"nItems":16,"facets":{"Fearfulness":null,"Anxiety":null,"Dependence":null,"Sentimentality":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	Extraversion		{"nItems":16,"facets":{"Social Self-Esteem":null,"Social Boldness":null,"Sociability":null,"Liveliness":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	Extraversion		{"sum":null,"nItems":16,"facets":{"Social Self-Esteem":null,"Social Boldness":null,"Sociability":null,"Liveliness":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	Agreeableness		{"nItems":16,"facets":{"Forgiveness":null,"Gentleness":null,"Flexibility":null,"Patience":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	Agreeableness		{"sum":null,"nItems":16,"facets":{"Forgiveness":null,"Gentleness":null,"Flexibility":null,"Patience":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	Conscientiousness		{"nItems":16,"facets":{"Organization":null,"Diligence":null,"Perfectionism":null,"Prudence":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	Conscientiousness		{"sum":null,"nItems":16,"facets":{"Organization":null,"Diligence":null,"Perfectionism":null,"Prudence":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	Openness to Experience		{"nItems":16,"facets":{"Aesthetic Appreciation":null,"Inquisitiveness":null,"Creativity":null,"Unconventionality":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	Openness to Experience		{"sum":null,"nItems":16,"facets":{"Aesthetic Appreciation":null,"Inquisitiveness":null,"Creativity":null,"Unconventionality":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_sum	(interstitial) Altruism		{"nItems":4,"facets":{"Altruism":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	factor_mean	(interstitial) Altruism		{"sum":null,"nItems":4,"facets":{"Altruism":null}}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	N1: ANXIETY(Alpha = .78)		{"mean":null,"items":[{"id":"ipip_001","num":1,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_002","num":2,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_003","num":3,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_004","num":4,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	N1: ANXIETY(Alpha = .78)		{"sum":null,"items":[{"id":"ipip_001","num":1,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_002","num":2,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_003","num":3,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_004","num":4,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	N2: ANGER (.87)		{"mean":null,"items":[{"id":"ipip_005","num":5,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_006","num":6,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_007","num":7,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_008","num":8,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	N2: ANGER (.87)		{"sum":null,"items":[{"id":"ipip_005","num":5,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_006","num":6,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_007","num":7,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_008","num":8,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	N3: DEPRESSION (.85)		{"mean":null,"items":[{"id":"ipip_009","num":9,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_010","num":10,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_011","num":11,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_012","num":12,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	N3: DEPRESSION (.85)		{"sum":null,"items":[{"id":"ipip_009","num":9,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_010","num":10,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_011","num":11,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_012","num":12,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	N4: SELF-CONSCIOUSNESS (.70)		{"mean":null,"items":[{"id":"ipip_013","num":13,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_014","num":14,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_015","num":15,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_016","num":16,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	N4: SELF-CONSCIOUSNESS (.70)		{"sum":null,"items":[{"id":"ipip_013","num":13,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_014","num":14,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_015","num":15,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_016","num":16,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	N5: IMMODERATION (.69)		{"mean":null,"items":[{"id":"ipip_017","num":17,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_018","num":18,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_019","num":19,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_020","num":20,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	N5: IMMODERATION (.69)		{"sum":null,"items":[{"id":"ipip_017","num":17,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_018","num":18,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_019","num":19,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_020","num":20,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	N6: VULNERABILITY (.76)		{"mean":null,"items":[{"id":"ipip_021","num":21,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_022","num":22,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_023","num":23,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_024","num":24,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	N6: VULNERABILITY (.76)		{"sum":null,"items":[{"id":"ipip_021","num":21,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_022","num":22,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_023","num":23,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_024","num":24,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	E1: FRIENDLINESS (.81)		{"mean":null,"items":[{"id":"ipip_025","num":25,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_026","num":26,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_027","num":27,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_028","num":28,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_mean	E1: FRIENDLINESS (.81)		{"sum":null,"items":[{"id":"ipip_025","num":25,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_026","num":26,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_027","num":27,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_028","num":28,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
	2	8e8a8d6d-f224-2095-83d4-53412e0be0e6__trial	8e8a8d6d-f224-2095-83d4-53412e0be0e6	trial	2026-01-30T07:10:26.237Z			2026-02-04T04:48:37.932Z	3				mfq30,hexaco100,svo,ipip120,d70	default	true	ipip120	facet_sum	E2: GREGARIOUSNESS (.79)		{"mean":null,"items":[{"id":"ipip_029","num":29,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_030","num":30,"key":"+","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"id":"ipip_031","num":31,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"id":"ipip_032","num":32,"key":"-","reverseKeyed":true,"rawValue":null,"scoredValue":null}]}
